Clave compendio,Codigo del expediente,Número del procedimiento o contratación,Partida específica,Clave CUCoP+,Descripción CUCoP+,Descripción detallada,Unidad de medida,Cantidad solicitada,Clave partidas,Dependencia,desc_det_anuncio,uc,fecha_presentacion,fecha_pub,uri,scrapped_day
,E-2024-00114409,LA-07-110-007000999-T-91-2025,25101,25101-0063,AGUA BIDESTILADA,"AGUA BIDESTILADA, BIDÓN DE 20 L.",PIEZA,2,"22301,23801,25101,25301,25401,25501",007000 - SECRETARIA DE LA DEFENSA NACIONAL,ADQUISICIÓN DE INSUMOS PARA LA SALUD REPRODUCTIVA,SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:17,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/b4c5b3c5da7044c7b6d9fa77bd442240/procedimiento,18/01/2025
,E-2024-00114409,LA-07-110-007000999-T-91-2025,25401,25401-0023,AGUJA PARA PUNCION DE VASOS,"SET DE PUNCIÓN DE OVOCITOS (O.P.S.) CON VÁLVULA JUEGO DE AGUJAS DE ASPIRACIÓN, DE IRRIGACIÓN CON PUNTA ECOGÉNICA DE 30 CM DE LONGITUD Y CALIBRE 18. CON TAPÓN DE SILICÓN, TUBO DE EXTENSIÓN TRANSLUCIDO Y CÁNULA DE ACERO INOXIDABLE, COLOR IDENTIFICADOR ROJO Y DE DOBLE LUMEN.",PIEZA,30,"22301,23801,25101,25301,25401,25501",007000 - SECRETARIA DE LA DEFENSA NACIONAL,ADQUISICIÓN DE INSUMOS PARA LA SALUD REPRODUCTIVA,SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:17,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/b4c5b3c5da7044c7b6d9fa77bd442240/procedimiento,18/01/2025
,E-2024-00114409,LA-07-110-007000999-T-91-2025,25401,25401-0605,INSUMO QUIRURGICO,VASO RECOLECTOR ESTÉRIL DE 100 ML.,PIEZA,100,"22301,23801,25101,25301,25401,25501",007000 - SECRETARIA DE LA DEFENSA NACIONAL,ADQUISICIÓN DE INSUMOS PARA LA SALUD REPRODUCTIVA,SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:17,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/b4c5b3c5da7044c7b6d9fa77bd442240/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0626,MULETAS,MULETAS DE ALUMINIO AJUSTABLES.,PIEZA,855,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0628,ANDADERA ADULTO,ANDADERA DE ALUMINIO PARA ADULTO.,PIEZA,729,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0627,BASTON,BASTÓN DE ALUMINIO DE UN PUNTO.,PIEZA,812,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0627,BASTON,BASTÓN DE ALUMINIO DE CUATRO PUNTOS.,PIEZA,669,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,ANCLAJE PARA LAMINAR CON NÚCLEO DE AJUSTE (CUATRO PATAS CORTAS).,PIEZA,51,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,21101,21101-0236,ETILENO VINIL ACETATO (FOAMY),"BLOQUES DE EVA DE 27 X 30 CM, CON UNA DENSIDAD DE 70, Y ESPESOR DESNIVELADO (CUÑA) DE 1 A 5 CM. PARA LA FABRICACIÓN DE PLANTILLAS CON EQUIPO ELECTRÓNICO.",PIEZA,"1,200","21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,27101,27101-0098,MEDIAS,MEDIAS DE DESECHO.,PIEZA,50,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,23701,23701-0039,ESPUMA DE POLIURETANO,"HOJA DE PPT (IMPORTADO) DE 90 X 70 CM. X 1/8"".",PIEZA,90,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,21101,21101-0236,ETILENO VINIL ACETATO (FOAMY),HOJA DE PELITE DE 5 MM PARA INTERFACE DE PRÓTESIS.,PIEZA,41,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,23701,23701-0035,ROLLOS DE POLIETILENO,ALIPLAX DE 1/8” (POLIETILENO ESPUMADO).,PIEZA,620,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25101,25101-0038,RESINAS QUIMICAS,PIGMENTO PARA RESINA ACRÍLICA.,PIEZA,14,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25101,25101-0038,RESINAS QUIMICAS,RESINA ACRILICA 20:80. LATA 4.600 KG. CON CATALIZADOR.,PIEZA,24,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,29801,29801-0031,VALVULA,VÁLVULA DE SUCCIÓN PARA RESINA.,PIEZA,38,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,29801,29801-0031,VALVULA,VÁLVULA DE SUCCIÓN PARA TERMOPLÁSTICO.,PIEZA,38,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,ADAPTADOR PARA PIÉ SACH CON CONEXIÓN DE TORNILLO.,PIEZA,40,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,ADAPTADOR DE TUBO CON ROSCA.,PIEZA,50,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,ANCLAJE PARA LÁMINAR CON ALOJAMIENTO DE NÚCLEO DE AJUSTE GIRATORIO.,PIEZA,40,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,ANCLAJE PARA LÁMINAR CON NÚCLEO DE AJUSTE GIRATORIO.,PIEZA,7,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,APARATO CORTO METÁLICO.,PIEZA,10,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,ARTICULACIÓN DE CADERA.,PIEZA,10,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,CODOS PROTESICOS.,PIEZA,6,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25501,25501-0083,"POLIMERO (PTFE, SEPTA, FERRULES)",CUADRO DE TERMOPLÁSTICO POLIETILENO PARA TRANSFEMORAL.,PIEZA,30,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25501,25501-0083,"POLIMERO (PTFE, SEPTA, FERRULES)",CUADRO DE TERMOPLÁSTICO POLIPROPILENO PARA TRANSFEMORAL.,PIEZA,10,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,29101,29101-0300,ESPUMA EXPANDIBLE,ESPUMA DE FENOL.,PIEZA,170,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0211,FERULA,FÉRULA DINÁMICA DE MANO.,PIEZA,52,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0211,FERULA,FÉRULA PARA TÚNEL CARPIANO.,PIEZA,100,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,FUNDA COSMÉTICA PARA PRÓTESIS TRANSFEMORAL.,PIEZA,6,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,FUNDA COSMÉTICA PARA PRÓTESIS TRANSTIBIAL.,PIEZA,6,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,MÓDULO DE RODILLA DE TRABA Y DESTRABA.,PIEZA,20,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,MÓDULO DE RODILLA PRÓTESICA MONOCÉNTRICA (CON SISTEMA MECÁNICO).,PIEZA,21,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,MÓDULO DE RODILLA PROTÉSICA MONOCÉNTRICA (CON SISTEMA NEUMÁTICO).,PIEZA,22,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,MÓDULO DE RODILLA PRÓTESICA POLICÉNTRICA (CON SISTEMA NEUMÁTICO).,PIEZA,22,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,MÓDULO DE RODILLA PROTÉSICA POLICÉNTRICA (CON SISTEMA MECÁNICO).,PIEZA,20,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
,E-2024-00114420,LA-07-110-007000999-T-92-2025,25401,25401-0421,PROTESIS,PLASTAZOTE DE 1/8 “(3 MM).,PIEZA,50,"21101,23201,23701,25101,25401,25501,25601,27101,29101,29801",007000 - SECRETARIA DE LA DEFENSA NACIONAL,"ADQUISICION DE PROTESIS Y AUXILIARES DE LA MARCHA PARA MILITARES RETIRADOS, DERECHOHABIENTES Y PENSIONISTAS DEL PERSONAL DEL EJERCITO Y F.A.M.",SUBDIRECCIÓN DE ADQUISICIONES,22/01/2025 09:00,13/12/2024 13:26,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/92e14f56501a44d59ef56aa6aa222d83/procedimiento,18/01/2025
